,CE appliance,dish washer,electric space heater,electric stove,fridge,washer dryer,main
7653,0.0,0.0,18.0,3.0,1.0,3.0,216.88999939
7654,0.0,1.0,18.0,2.0,0.0,3.0,218.019989014
7655,0.0,1.0,19.0,2.0,1.0,3.0,217.949996948
7656,0.0,1.0,18.0,3.0,1.0,2.0,215.449996948
7657,0.0,1.0,28.0,2.0,0.0,3.0,214.629989624
7658,0.0,1.0,15.0,2.0,1.0,3.0,214.550003052
7659,0.0,1.0,14.0,2.0,1.0,2.0,220.440002441
7660,0.0,1.0,18.0,3.0,0.0,2.0,222.449996948
7661,0.0,0.0,18.0,2.0,0.0,3.0,224.330001831
7662,0.0,1.0,18.0,2.0,0.0,3.0,215.949996948
7663,0.0,1.0,20.0,3.0,0.0,3.0,214.220001221
7664,0.0,0.0,18.0,3.0,1.0,3.0,214.36000061
7665,0.0,1.0,19.0,3.0,0.0,3.0,214.209991455
7666,0.0,1.0,20.0,3.0,0.0,3.0,217.619995117
7667,0.0,0.0,18.0,2.0,0.0,3.0,216.25
7668,0.0,0.0,19.0,3.0,0.0,3.0,213.36000061
7669,0.0,1.0,17.0,2.0,0.0,3.0,213.470001221
7670,0.0,1.0,21.0,2.0,0.0,3.0,212.779998779
7671,0.0,1.0,19.0,3.0,0.0,2.0,219.970001221
7672,0.0,1.0,19.0,3.0,0.0,2.0,219.970001221
7673,0.0,1.0,21.0,2.0,0.0,2.0,224.020004272
7674,0.0,1.0,19.0,2.0,0.0,3.0,216.75
7675,0.0,1.0,19.0,3.0,0.0,3.0,218.690002441
7676,0.0,1.0,17.0,3.0,1.0,2.0,219.009994507
7677,0.0,0.0,18.0,3.0,0.0,3.0,216.900009155
7678,0.0,0.0,18.0,2.0,0.0,3.0,217.629989624
7679,0.0,1.0,20.0,2.0,0.0,2.0,214.069992065
7680,0.0,0.0,19.0,2.0,0.0,3.0,214.850006104
7681,0.0,1.0,18.0,2.0,0.0,3.0,215.770004272
7682,0.0,0.0,19.0,2.0,0.0,3.0,222.25
7683,0.0,1.0,18.0,2.0,1.0,3.0,219.679992676
7684,0.0,1.0,18.0,2.0,0.0,3.0,217.0
7685,0.0,1.0,18.0,3.0,0.0,3.0,219.080001831
7686,0.0,0.0,18.0,3.0,0.0,3.0,211.880004883
7687,0.0,0.0,18.0,2.0,0.0,3.0,211.800003052
7688,0.0,1.0,18.0,2.0,0.0,2.0,213.519989014
7689,0.0,1.0,18.0,2.0,0.0,3.0,214.160003662
7690,0.0,1.0,19.0,2.0,0.0,3.0,217.029998779
7691,0.0,1.0,19.0,2.0,0.0,3.0,217.029998779
7692,0.0,1.0,19.0,2.0,0.0,3.0,217.029998779
7693,0.0,1.0,18.0,2.0,0.0,3.0,216.600006104
7694,0.0,0.0,28.0,3.0,0.0,3.0,224.11000061
7695,0.0,1.0,19.0,3.0,0.0,3.0,217.339996338
7696,0.0,1.0,30.0,3.0,0.0,3.0,214.569992065
7697,0.0,1.0,19.0,2.0,1.0,3.0,234.970001221
7698,0.0,0.0,19.0,3.0,0.0,3.0,223.38999939
7699,0.0,1.0,18.0,2.0,0.0,2.0,212.350006104
7700,0.0,0.0,20.0,2.0,1.0,3.0,214.230010986
7701,0.0,1.0,20.0,3.0,1.0,2.0,216.839996338
7702,0.0,0.0,19.0,3.0,1.0,3.0,212.36000061
7703,0.0,0.0,19.0,3.0,0.0,3.0,211.589996338
7704,0.0,1.0,19.0,3.0,0.0,3.0,212.869995117
7705,0.0,1.0,19.0,2.0,0.0,3.0,213.550003052
7706,0.0,0.0,18.0,3.0,0.0,2.0,213.630004883
7707,0.0,0.0,20.0,3.0,1.0,3.0,212.100006104
7708,0.0,0.0,18.0,3.0,1.0,3.0,210.940002441
7709,0.0,0.0,19.0,3.0,0.0,2.0,215.160003662
7710,0.0,0.0,19.0,3.0,0.0,2.0,215.160003662
7711,0.0,0.0,19.0,3.0,0.0,2.0,215.160003662
7712,0.0,0.0,18.0,3.0,0.0,2.0,213.470001221
7713,0.0,1.0,19.0,2.0,0.0,3.0,211.519989014
7714,0.0,1.0,18.0,3.0,0.0,2.0,211.370010376
7715,0.0,1.0,18.0,3.0,0.0,3.0,219.299987793
7716,0.0,0.0,19.0,2.0,0.0,3.0,216.38999939
7717,0.0,1.0,18.0,2.0,0.0,2.0,219.930007935
7718,0.0,1.0,20.0,3.0,1.0,3.0,213.350006104
7719,0.0,1.0,19.0,2.0,1.0,3.0,211.289993286
7720,0.0,1.0,20.0,2.0,0.0,3.0,213.160003662
7721,0.0,1.0,19.0,3.0,0.0,2.0,214.170013428
7722,0.0,0.0,19.0,2.0,1.0,2.0,213.490005493
7723,0.0,1.0,19.0,3.0,1.0,3.0,213.489990234
7724,0.0,0.0,19.0,2.0,0.0,3.0,212.050003052
7725,0.0,1.0,19.0,2.0,1.0,3.0,211.290008545
7726,0.0,1.0,18.0,2.0,0.0,3.0,210.830001831
7727,0.0,1.0,18.0,2.0,0.0,3.0,211.039993286
7728,0.0,1.0,18.0,2.0,0.0,3.0,213.679992676
7729,0.0,1.0,18.0,2.0,0.0,3.0,213.679992676
7730,0.0,1.0,18.0,2.0,0.0,3.0,213.679992676
7731,0.0,1.0,18.0,2.0,0.0,3.0,213.479995728
7732,0.0,0.0,17.0,3.0,0.0,2.0,213.630004883
7733,0.0,0.0,17.0,3.0,0.0,2.0,212.190002441
7734,0.0,1.0,18.0,2.0,0.0,2.0,216.970001221
7735,0.0,1.0,18.0,2.0,0.0,2.0,218.310012817
7736,0.0,0.0,17.0,2.0,0.0,3.0,217.459991455
7737,0.0,0.0,17.0,2.0,0.0,3.0,211.350006104
7738,0.0,1.0,18.0,3.0,0.0,3.0,212.119995117
7739,0.0,1.0,18.0,3.0,0.0,3.0,214.5
7740,0.0,1.0,18.0,3.0,0.0,3.0,213.380004883
7741,0.0,0.0,18.0,2.0,1.0,2.0,211.380004883
7742,0.0,0.0,18.0,2.0,1.0,2.0,211.299987793
7743,0.0,1.0,18.0,3.0,1.0,2.0,211.379989624
7744,0.0,1.0,18.0,3.0,1.0,2.0,209.770004272
7745,0.0,0.0,18.0,3.0,0.0,3.0,212.799987793
7746,0.0,1.0,18.0,2.0,0.0,3.0,212.600006104
7747,0.0,1.0,19.0,2.0,0.0,3.0,211.369995117
7748,0.0,0.0,19.0,2.0,0.0,2.0,210.620010376
7749,0.0,0.0,19.0,2.0,0.0,2.0,210.620010376
7750,0.0,0.0,19.0,2.0,0.0,2.0,210.620010376
7751,0.0,1.0,18.0,2.0,1.0,3.0,213.490005493
7752,0.0,1.0,17.0,2.0,0.0,3.0,213.529998779
7753,0.0,1.0,17.0,2.0,0.0,3.0,211.549987793
7754,0.0,0.0,18.0,2.0,0.0,3.0,216.050003052
7755,0.0,1.0,17.0,3.0,0.0,3.0,218.970001221
7756,0.0,1.0,18.0,2.0,0.0,2.0,211.589996338
7757,0.0,1.0,17.0,3.0,0.0,3.0,214.300003052
7758,0.0,1.0,18.0,2.0,0.0,3.0,215.029998779
7759,0.0,1.0,18.0,3.0,1.0,2.0,212.259994507
7760,0.0,1.0,17.0,2.0,0.0,2.0,211.019989014
7761,0.0,1.0,20.0,2.0,0.0,3.0,211.350006104
7762,0.0,0.0,18.0,2.0,0.0,3.0,211.089996338
7763,0.0,1.0,18.0,2.0,1.0,3.0,212.800003052
7764,0.0,1.0,18.0,2.0,0.0,3.0,214.839996338
7765,0.0,1.0,20.0,3.0,0.0,2.0,214.880004883
7766,0.0,0.0,32.0,2.0,1.0,3.0,213.149993896
7767,0.0,1.0,18.0,2.0,0.0,3.0,216.120010376
7768,0.0,1.0,17.0,2.0,0.0,3.0,217.529998779
7769,0.0,1.0,17.0,2.0,0.0,3.0,217.529998779
7770,0.0,1.0,17.0,2.0,0.0,3.0,217.529998779
7771,0.0,0.0,19.0,2.0,0.0,3.0,211.740005493
7772,0.0,0.0,18.0,2.0,1.0,3.0,211.429992676
7773,0.0,1.0,19.0,2.0,0.0,3.0,217.990005493
7774,0.0,1.0,17.0,2.0,0.0,3.0,217.979995728
7775,0.0,1.0,18.0,2.0,0.0,3.0,218.309997559
7776,0.0,0.0,19.0,3.0,1.0,3.0,218.220001221
7777,0.0,1.0,17.0,2.0,1.0,2.0,213.409988403
7778,0.0,1.0,19.0,2.0,0.0,3.0,217.86000061
7779,0.0,1.0,17.0,2.0,0.0,2.0,211.699996948
7780,0.0,1.0,25.0,2.0,0.0,3.0,215.349990845
7781,0.0,0.0,25.0,2.0,0.0,3.0,212.61000061
7782,0.0,1.0,17.0,2.0,0.0,3.0,216.029998779
7783,0.0,1.0,19.0,2.0,0.0,3.0,214.179992676
7784,0.0,0.0,18.0,2.0,0.0,2.0,211.5
7785,0.0,1.0,22.0,2.0,0.0,2.0,213.130004883
7786,0.0,1.0,21.0,3.0,1.0,3.0,213.459991455
7787,0.0,1.0,18.0,2.0,0.0,3.0,213.160003662
7788,0.0,1.0,18.0,2.0,0.0,3.0,213.160003662
7789,0.0,1.0,18.0,2.0,0.0,3.0,213.160003662
7790,0.0,1.0,18.0,2.0,0.0,3.0,216.829986572
7791,0.0,1.0,21.0,3.0,0.0,3.0,211.629989624
7792,0.0,1.0,17.0,3.0,0.0,2.0,218.169998169
7793,0.0,0.0,19.0,2.0,1.0,3.0,218.650009155
7794,0.0,0.0,19.0,2.0,1.0,3.0,220.13999939
7795,0.0,1.0,19.0,2.0,0.0,3.0,216.019989014
7796,0.0,0.0,19.0,2.0,0.0,3.0,212.11000061
7797,0.0,1.0,20.0,2.0,0.0,2.0,215.669998169
7798,0.0,0.0,19.0,2.0,0.0,3.0,217.919998169
7799,0.0,0.0,18.0,2.0,1.0,3.0,213.160003662
7800,0.0,1.0,18.0,3.0,1.0,3.0,215.630004883
7801,0.0,0.0,19.0,2.0,0.0,3.0,212.149993896
7802,0.0,1.0,18.0,2.0,0.0,3.0,211.549987793
7803,0.0,0.0,17.0,3.0,0.0,3.0,216.029998779
7804,0.0,1.0,18.0,2.0,1.0,3.0,214.049987793
7805,0.0,1.0,19.0,2.0,0.0,3.0,212.649993896
7806,0.0,1.0,19.0,3.0,0.0,3.0,212.160003662
7807,0.0,1.0,17.0,2.0,0.0,3.0,214.690002441
7808,0.0,1.0,17.0,2.0,0.0,3.0,214.690002441
7809,0.0,1.0,17.0,2.0,0.0,3.0,214.690002441
7810,0.0,1.0,18.0,3.0,0.0,3.0,213.429992676
7811,0.0,1.0,18.0,3.0,0.0,2.0,212.850006104
7812,0.0,1.0,17.0,3.0,0.0,2.0,218.029998779
7813,0.0,0.0,21.0,3.0,0.0,2.0,214.529998779
7814,0.0,1.0,18.0,2.0,0.0,3.0,214.089996338
7815,0.0,0.0,18.0,3.0,1.0,3.0,213.479995728
7816,0.0,0.0,20.0,2.0,1.0,3.0,218.260009766
7817,0.0,1.0,17.0,2.0,1.0,3.0,214.790008545
7818,0.0,1.0,18.0,3.0,0.0,3.0,211.770004272
7819,0.0,1.0,19.0,3.0,1.0,3.0,211.429992676
7820,0.0,0.0,19.0,3.0,0.0,3.0,211.309997559
7821,0.0,1.0,18.0,3.0,0.0,3.0,216.229995728
7822,0.0,0.0,18.0,2.0,0.0,3.0,216.160003662
7823,0.0,1.0,19.0,2.0,1.0,3.0,212.919998169
7824,0.0,0.0,20.0,2.0,1.0,3.0,213.680007935
7825,0.0,0.0,18.0,3.0,0.0,3.0,214.25
7826,0.0,0.0,20.0,3.0,1.0,3.0,212.820007324
7827,0.0,0.0,16.0,2.0,0.0,3.0,211.690002441
7828,0.0,0.0,16.0,2.0,0.0,3.0,211.690002441
7829,0.0,0.0,16.0,2.0,0.0,3.0,211.690002441
7830,0.0,0.0,17.0,3.0,0.0,2.0,419.549987793
7831,0.0,0.0,16.0,2.0,1.0,3.0,423.599975586
7832,0.0,0.0,16.0,2.0,0.0,2.0,421.230010986
7833,0.0,0.0,16.0,3.0,0.0,2.0,426.41998291
7834,0.0,1.0,16.0,2.0,0.0,2.0,420.839996338
7835,0.0,1.0,16.0,3.0,0.0,2.0,417.729980469
7836,0.0,0.0,17.0,3.0,1.0,3.0,419.940002441
7837,0.0,1.0,16.0,3.0,0.0,2.0,419.429992676
7838,0.0,1.0,24.0,2.0,0.0,3.0,420.679992676
7839,0.0,1.0,17.0,3.0,0.0,3.0,421.33001709
7840,0.0,1.0,16.0,2.0,0.0,2.0,417.890014648
7841,0.0,1.0,17.0,2.0,0.0,3.0,417.520019531
7842,0.0,1.0,16.0,2.0,0.0,3.0,416.299987793
7843,0.0,1.0,17.0,3.0,0.0,3.0,417.75
7844,0.0,1.0,17.0,2.0,0.0,3.0,420.119995117
7845,0.0,1.0,17.0,3.0,0.0,2.0,420.809997559
7846,0.0,1.0,17.0,3.0,0.0,2.0,419.260009766
7847,0.0,1.0,17.0,3.0,0.0,2.0,419.260009766
7848,0.0,1.0,17.0,3.0,0.0,2.0,419.260009766
7849,0.0,1.0,17.0,3.0,0.0,2.0,418.359985352
7850,0.0,1.0,17.0,3.0,0.0,2.0,348.719970703
7851,0.0,0.0,18.0,2.0,1.0,3.0,217.389984131
7852,0.0,0.0,18.0,2.0,1.0,3.0,210.869995117
7853,0.0,0.0,18.0,2.0,1.0,3.0,210.869995117
7854,0.0,0.0,18.0,2.0,1.0,3.0,210.869995117
7855,0.0,0.0,20.0,3.0,1.0,3.0,211.759994507
7856,0.0,0.0,20.0,3.0,1.0,3.0,214.449996948
7857,0.0,0.0,17.0,3.0,0.0,3.0,214.509994507
7858,0.0,0.0,17.0,3.0,0.0,3.0,212.450012207
7859,0.0,1.0,19.0,2.0,1.0,3.0,213.38999939
7860,0.0,1.0,19.0,2.0,1.0,3.0,211.330001831
7861,0.0,0.0,19.0,3.0,1.0,2.0,213.470001221
7862,0.0,0.0,19.0,3.0,1.0,2.0,213.880004883
7863,0.0,1.0,31.0,3.0,0.0,3.0,211.300003052
7864,0.0,1.0,31.0,3.0,0.0,3.0,212.919998169
7865,0.0,1.0,20.0,2.0,1.0,3.0,211.850006104
7866,0.0,1.0,20.0,2.0,1.0,3.0,212.38999939
7867,0.0,1.0,18.0,2.0,0.0,3.0,213.339996338
7868,0.0,1.0,21.0,2.0,1.0,2.0,212.970001221
7869,0.0,0.0,22.0,3.0,0.0,2.0,220.380004883
7870,0.0,1.0,18.0,3.0,0.0,2.0,217.699996948
7871,0.0,1.0,18.0,2.0,0.0,3.0,215.5
7872,0.0,1.0,18.0,2.0,0.0,3.0,215.5
7873,0.0,0.0,17.0,3.0,0.0,3.0,213.970001221
7874,0.0,1.0,19.0,3.0,1.0,3.0,217.630004883
7875,0.0,1.0,17.0,2.0,1.0,3.0,211.049987793
7876,0.0,0.0,21.0,2.0,0.0,3.0,211.640014648
7877,0.0,1.0,18.0,2.0,1.0,3.0,212.959991455
7878,0.0,0.0,18.0,2.0,0.0,3.0,213.760009766
7879,0.0,0.0,18.0,3.0,0.0,3.0,213.75
7880,0.0,1.0,23.0,3.0,1.0,3.0,210.620010376
7881,0.0,1.0,20.0,3.0,0.0,2.0,212.230010986
7882,0.0,0.0,18.0,2.0,1.0,3.0,210.739990234
7883,0.0,1.0,18.0,2.0,0.0,3.0,213.230010986
7884,0.0,0.0,21.0,2.0,0.0,3.0,213.029998779
7885,0.0,1.0,19.0,2.0,1.0,2.0,212.660003662
7886,0.0,0.0,21.0,3.0,0.0,2.0,211.459991455
7887,0.0,0.0,19.0,2.0,0.0,3.0,211.369995117
7888,0.0,0.0,19.0,3.0,0.0,2.0,215.520004272
7889,0.0,1.0,20.0,2.0,0.0,3.0,216.179992676
7890,0.0,1.0,19.0,2.0,0.0,3.0,209.720001221
7891,0.0,1.0,19.0,2.0,0.0,3.0,209.720001221
7892,0.0,1.0,19.0,2.0,0.0,3.0,209.720001221
7893,0.0,1.0,18.0,2.0,0.0,3.0,210.270004272
7894,0.0,1.0,18.0,2.0,1.0,3.0,210.669998169
7895,0.0,0.0,18.0,3.0,0.0,3.0,213.550003052
7896,0.0,1.0,17.0,3.0,0.0,2.0,212.419998169
7897,0.0,1.0,18.0,2.0,1.0,3.0,212.880004883
7898,0.0,1.0,18.0,2.0,1.0,3.0,210.830001831
7899,0.0,0.0,18.0,2.0,0.0,2.0,211.289993286
7900,0.0,0.0,18.0,3.0,0.0,2.0,212.070007324
7901,0.0,0.0,19.0,3.0,1.0,3.0,213.660003662
7902,0.0,1.0,18.0,2.0,0.0,3.0,212.740005493
7903,0.0,0.0,20.0,2.0,0.0,3.0,213.949996948
7904,0.0,1.0,37.0,2.0,0.0,3.0,210.75
7905,0.0,0.0,19.0,3.0,1.0,2.0,212.290008545
7906,0.0,0.0,18.0,2.0,1.0,3.0,211.869995117
7907,0.0,1.0,18.0,3.0,0.0,2.0,217.179992676
7908,0.0,0.0,18.0,3.0,0.0,3.0,217.839996338
7909,0.0,0.0,17.0,2.0,0.0,3.0,217.849990845
7910,0.0,1.0,18.0,2.0,0.0,3.0,210.220001221
7911,0.0,1.0,18.0,2.0,0.0,3.0,210.220001221
7912,0.0,1.0,18.0,2.0,0.0,3.0,210.220001221
7913,0.0,0.0,19.0,2.0,0.0,3.0,213.540008545
7914,0.0,1.0,22.0,3.0,1.0,3.0,214.529998779
7915,0.0,1.0,22.0,2.0,0.0,2.0,210.830001831
7916,0.0,0.0,17.0,2.0,0.0,2.0,210.050003052
7917,0.0,0.0,17.0,2.0,0.0,3.0,209.470001221
7918,0.0,1.0,17.0,2.0,0.0,3.0,212.479995728
7919,0.0,1.0,22.0,3.0,0.0,3.0,214.259994507
7920,0.0,1.0,18.0,2.0,0.0,3.0,212.63999939
7921,0.0,1.0,19.0,2.0,0.0,3.0,214.720001221
7922,0.0,0.0,20.0,2.0,0.0,3.0,217.369995117
7923,0.0,1.0,19.0,3.0,1.0,3.0,215.550003052
7924,0.0,1.0,18.0,2.0,0.0,3.0,217.589996338
7925,0.0,1.0,20.0,3.0,0.0,2.0,213.300003052
7926,0.0,0.0,19.0,2.0,1.0,3.0,214.650009155
7927,0.0,1.0,20.0,2.0,0.0,3.0,221.430007935
7928,0.0,1.0,18.0,2.0,0.0,3.0,220.339996338
7929,0.0,1.0,18.0,2.0,1.0,2.0,216.100006104
7930,0.0,1.0,18.0,2.0,1.0,3.0,213.11000061
7931,0.0,1.0,18.0,2.0,1.0,3.0,213.11000061
7932,0.0,1.0,18.0,2.0,1.0,3.0,213.11000061
7933,0.0,1.0,18.0,2.0,0.0,2.0,215.930007935
7934,0.0,1.0,17.0,3.0,1.0,2.0,214.980010986
7935,0.0,0.0,22.0,3.0,0.0,3.0,215.699996948
7936,0.0,0.0,19.0,3.0,0.0,3.0,217.770004272
7937,0.0,0.0,18.0,2.0,1.0,3.0,216.240005493
7938,0.0,0.0,18.0,3.0,0.0,3.0,215.169998169
7939,0.0,1.0,19.0,3.0,0.0,3.0,214.550003052
7940,0.0,0.0,20.0,2.0,0.0,3.0,217.520004272
7941,0.0,0.0,19.0,2.0,1.0,3.0,216.580001831
7942,0.0,0.0,19.0,3.0,0.0,2.0,217.900009155
7943,0.0,1.0,19.0,2.0,0.0,2.0,217.370010376
7944,0.0,1.0,27.0,2.0,0.0,3.0,216.770004272
7945,0.0,0.0,21.0,2.0,1.0,3.0,218.5
7946,0.0,1.0,18.0,3.0,0.0,2.0,224.059997559
7947,0.0,1.0,19.0,2.0,1.0,2.0,221.540008545
7948,0.0,0.0,19.0,2.0,1.0,3.0,220.440002441
7949,0.0,1.0,19.0,2.0,0.0,3.0,215.220001221
7950,0.0,1.0,19.0,2.0,0.0,3.0,215.220001221
7951,0.0,1.0,19.0,2.0,1.0,3.0,218.900009155
7952,0.0,1.0,19.0,3.0,0.0,3.0,215.990005493
7953,0.0,1.0,19.0,3.0,1.0,3.0,217.619995117
7954,0.0,0.0,19.0,3.0,1.0,3.0,218.580001831
7955,0.0,0.0,18.0,2.0,0.0,2.0,215.900009155
7956,0.0,0.0,19.0,3.0,0.0,3.0,215.319992065
7957,0.0,1.0,18.0,2.0,0.0,2.0,215.240005493
7958,0.0,0.0,18.0,2.0,0.0,3.0,219.270004272
7959,0.0,1.0,18.0,2.0,1.0,3.0,216.25
7960,0.0,0.0,20.0,2.0,0.0,3.0,219.129989624
7961,0.0,1.0,18.0,3.0,0.0,2.0,216.86000061
7962,0.0,0.0,18.0,2.0,0.0,3.0,215.049987793
7963,0.0,1.0,19.0,2.0,0.0,2.0,215.869995117
7964,0.0,0.0,17.0,2.0,0.0,2.0,214.440002441
7965,0.0,0.0,17.0,2.0,1.0,3.0,221.259994507
7966,0.0,1.0,18.0,2.0,0.0,2.0,223.779998779
7967,0.0,1.0,18.0,2.0,1.0,3.0,212.550003052
7968,0.0,1.0,22.0,2.0,0.0,3.0,217.199996948
7969,0.0,1.0,18.0,2.0,0.0,2.0,214.949996948
7970,0.0,0.0,21.0,3.0,0.0,3.0,214.919998169
7971,0.0,0.0,21.0,3.0,0.0,3.0,214.919998169
7972,0.0,0.0,21.0,3.0,0.0,3.0,214.919998169
7973,0.0,0.0,18.0,2.0,0.0,2.0,214.410003662
7974,0.0,1.0,18.0,3.0,0.0,3.0,214.129989624
7975,0.0,0.0,18.0,2.0,1.0,3.0,214.88999939
7976,0.0,0.0,20.0,3.0,0.0,2.0,214.799987793
7977,0.0,0.0,19.0,2.0,0.0,3.0,216.5
7978,0.0,0.0,18.0,2.0,1.0,2.0,211.630004883
7979,0.0,1.0,19.0,2.0,1.0,2.0,214.470001221
7980,0.0,0.0,17.0,2.0,0.0,3.0,213.86000061
7981,0.0,0.0,22.0,3.0,1.0,2.0,222.339996338
7982,0.0,0.0,17.0,2.0,0.0,3.0,214.130004883
7983,0.0,1.0,33.0,2.0,1.0,3.0,212.369995117
7984,0.0,0.0,19.0,3.0,1.0,2.0,219.509994507
7985,0.0,1.0,18.0,3.0,0.0,3.0,216.289993286
7986,0.0,0.0,20.0,2.0,0.0,2.0,211.990005493
7987,0.0,1.0,18.0,2.0,1.0,3.0,213.600006104
7988,0.0,1.0,34.0,2.0,0.0,3.0,216.550003052
7989,0.0,1.0,34.0,2.0,0.0,3.0,213.800003052
7990,0.0,1.0,34.0,2.0,0.0,3.0,212.720001221
7991,0.0,1.0,34.0,2.0,0.0,3.0,212.720001221
7992,0.0,1.0,34.0,2.0,0.0,3.0,212.720001221
7993,0.0,1.0,34.0,2.0,0.0,3.0,213.739990234
7994,0.0,1.0,21.0,2.0,1.0,3.0,215.779998779
7995,0.0,1.0,21.0,2.0,1.0,3.0,212.910003662
7996,0.0,1.0,18.0,2.0,1.0,3.0,210.690002441
7997,0.0,1.0,18.0,2.0,1.0,3.0,212.079986572
7998,0.0,0.0,22.0,3.0,1.0,3.0,213.270004272
7999,0.0,0.0,22.0,3.0,1.0,3.0,214.960006714
8000,0.0,1.0,21.0,2.0,0.0,3.0,212.930007935
8001,0.0,1.0,21.0,2.0,0.0,3.0,211.839996338
8002,0.0,1.0,33.0,2.0,0.0,2.0,212.0
8003,0.0,1.0,33.0,2.0,0.0,2.0,216.140014648
8004,0.0,0.0,20.0,2.0,0.0,3.0,224.019989014
8005,0.0,0.0,20.0,2.0,0.0,3.0,213.869995117
8006,0.0,0.0,20.0,2.0,0.0,3.0,212.650009155
8007,0.0,0.0,31.0,2.0,0.0,3.0,212.630004883
8008,0.0,1.0,17.0,2.0,0.0,3.0,214.979995728
8009,0.0,1.0,17.0,2.0,0.0,3.0,214.979995728
8010,0.0,1.0,17.0,2.0,0.0,3.0,214.979995728
8011,0.0,0.0,18.0,2.0,0.0,3.0,215.830001831
8012,0.0,1.0,18.0,3.0,0.0,3.0,214.260009766
8013,0.0,0.0,18.0,2.0,0.0,3.0,211.86000061
8014,0.0,0.0,17.0,2.0,1.0,3.0,212.039993286
8015,0.0,1.0,18.0,3.0,0.0,3.0,213.459991455
8016,0.0,0.0,17.0,2.0,1.0,3.0,215.190002441
8017,0.0,1.0,17.0,2.0,1.0,3.0,215.059997559
8018,0.0,1.0,19.0,3.0,1.0,2.0,213.080001831
8019,0.0,1.0,18.0,2.0,0.0,3.0,213.880004883
8020,0.0,0.0,18.0,3.0,1.0,3.0,214.029998779
8021,0.0,0.0,17.0,2.0,1.0,3.0,213.080001831
8022,0.0,1.0,19.0,2.0,0.0,2.0,218.5
8023,0.0,1.0,18.0,2.0,0.0,3.0,218.11000061
8024,0.0,1.0,18.0,2.0,0.0,3.0,219.899993896
8025,0.0,0.0,19.0,3.0,0.0,3.0,211.910003662
8026,0.0,1.0,18.0,2.0,0.0,3.0,213.260009766
8027,0.0,1.0,19.0,3.0,0.0,3.0,213.519989014
8028,0.0,1.0,20.0,3.0,1.0,3.0,213.830001831
8029,0.0,0.0,17.0,3.0,0.0,2.0,214.410003662
8030,0.0,0.0,17.0,3.0,0.0,2.0,214.410003662
8031,0.0,0.0,17.0,3.0,0.0,2.0,214.410003662
8032,0.0,1.0,19.0,2.0,0.0,2.0,212.619995117
8033,0.0,1.0,18.0,2.0,0.0,3.0,211.660003662
8034,0.0,0.0,19.0,3.0,0.0,3.0,215.369995117
8035,0.0,1.0,19.0,2.0,0.0,3.0,214.380004883
8036,0.0,1.0,18.0,3.0,0.0,2.0,213.199996948
8037,0.0,0.0,19.0,2.0,1.0,3.0,215.729995728
8038,0.0,1.0,19.0,2.0,1.0,3.0,216.259994507
8039,0.0,1.0,20.0,2.0,0.0,3.0,215.940002441
8040,0.0,0.0,20.0,2.0,0.0,3.0,214.660003662
8041,0.0,1.0,17.0,2.0,0.0,3.0,212.839996338
8042,0.0,0.0,20.0,2.0,0.0,3.0,220.040008545
8043,0.0,1.0,19.0,3.0,0.0,3.0,217.879989624
8044,0.0,0.0,18.0,2.0,0.0,3.0,212.839996338
8045,0.0,0.0,19.0,2.0,0.0,2.0,215.25
8046,0.0,0.0,18.0,2.0,1.0,3.0,215.380004883
8047,0.0,1.0,21.0,2.0,0.0,3.0,213.100006104
8048,0.0,0.0,19.0,2.0,0.0,3.0,212.400009155
8049,0.0,0.0,19.0,2.0,0.0,3.0,212.400009155
8050,0.0,0.0,19.0,2.0,0.0,3.0,212.400009155
8051,0.0,0.0,18.0,2.0,0.0,3.0,215.049987793
8052,0.0,1.0,17.0,2.0,1.0,3.0,214.919998169
8053,0.0,1.0,18.0,2.0,0.0,2.0,212.299987793
8054,0.0,1.0,18.0,2.0,1.0,3.0,213.220001221
8055,0.0,1.0,18.0,2.0,0.0,3.0,211.309997559
8056,0.0,1.0,18.0,2.0,0.0,3.0,211.86000061
8057,0.0,0.0,18.0,3.0,0.0,2.0,214.809997559
8058,0.0,0.0,17.0,2.0,0.0,2.0,214.410003662
8059,0.0,0.0,17.0,3.0,0.0,2.0,212.839996338
8060,0.0,0.0,18.0,2.0,0.0,3.0,213.900009155
8061,0.0,1.0,34.0,3.0,0.0,2.0,218.760009766
8062,0.0,0.0,19.0,2.0,0.0,2.0,220.199996948
8063,0.0,0.0,18.0,3.0,0.0,2.0,214.539993286
8064,0.0,0.0,19.0,3.0,1.0,3.0,212.570007324
8065,0.0,0.0,19.0,2.0,0.0,3.0,211.649993896
8066,0.0,1.0,19.0,2.0,0.0,3.0,212.039993286
8067,0.0,1.0,18.0,2.0,0.0,2.0,214.11000061
8068,0.0,0.0,21.0,3.0,0.0,2.0,212.170013428
8069,0.0,0.0,21.0,3.0,0.0,2.0,212.170013428
8070,0.0,0.0,21.0,3.0,0.0,2.0,212.170013428
8071,0.0,0.0,35.0,2.0,0.0,2.0,213.410003662
8072,0.0,1.0,18.0,2.0,0.0,3.0,213.680007935
8073,0.0,1.0,19.0,2.0,0.0,3.0,212.480010986
8074,0.0,1.0,20.0,2.0,1.0,3.0,217.599990845
8075,0.0,0.0,19.0,3.0,0.0,3.0,218.86000061
8076,0.0,1.0,19.0,3.0,0.0,2.0,213.989990234
